age,gender,education,employment_status,employment_sector,income_bracket,marital_status,household_size,has_children,urbanicity,region,voted_last,party_id_strength,union_member,public_sector,home_owner,small_biz_owner,owns_car,wa_groups,refused_count,attention_check,will_turnout,undecided,preference_strength,survey_confidence,tv_news_hours,social_media_hours,trust_media,civic_participation,job_tenure_years,primary_choice,secondary_choice,intended_vote
40.0,1.0,0.0,1.0,1.0,0.0,4.0,7.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,2.0,5.0,3.0,39.0,CAND_Gaia,CAND_Frontera,Undecided
43.0,1.0,3.0,5.0,2.0,4.0,2.0,5.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,3.0,5.0,,3.0,1.0,CAND_Civico,CAND_Azon,Undecided
26.0,0.0,3.0,3.0,1.0,3.0,0.0,6.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,1.0,4.0,9.0,2.0,3.0,2.0,6.0,19.0,CAND_Jade,CAND_Electra,Undecided
78.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,7.0,,3.0,5.0,0.0,3.0,15.0,CAND_Frontera,CAND_Icaro,Undecided
65.0,1.0,4.0,3.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0,,0.0,,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,2.0,4.0,10.0,19.0,CAND_Azon,CAND_Halley,CAND_Azon
73.0,0.0,1.0,0.0,5.0,1.0,3.0,6.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,0.0,,CAND_Demetra,CAND_Jade,Undecided
80.0,0.0,3.0,0.0,4.0,2.0,1.0,5.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,2.0,10.0,0.0,1.0,5.0,5.0,16.0,CAND_Electra,CAND_Gaia,CAND_Electra
60.0,0.0,5.0,1.0,4.0,1.0,4.0,5.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,10.0,5.0,4.0,1.0,5.0,39.0,CAND_Demetra,CAND_Azon,CAND_Demetra
36.0,1.0,5.0,1.0,3.0,2.0,4.0,7.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,7.0,3.0,0.0,7.0,6.0,18.0,CAND_Electra,CAND_Civico,CAND_Electra
32.0,1.0,1.0,5.0,4.0,0.0,0.0,6.0,1.0,2.0,3.0,1.0,1.0,,,1.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,5.0,0.0,3.0,2.0,1.0,8.0,30.0,CAND_Gaia,CAND_Frontera,CAND_Gaia
19.0,1.0,0.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,5.0,1.0,0.0,1.0,,0.0,3.0,1.0,6.0,2.0,22.0,CAND_Demetra,CAND_Electra,Undecided
24.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,10.0,3.0,2.0,8.0,9.0,5.0,CAND_Gaia,,CAND_Gaia
30.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,8.0,,2.0,4.0,3.0,3.0,CAND_Gaia,CAND_Halley,Undecided
74.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,10.0,4.0,40.0,CAND_Icaro,CAND_Halley,Undecided
47.0,0.0,2.0,0.0,5.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,1.0,1.0,4.0,10.0,1.0,4.0,7.0,2.0,31.0,CAND_Civico,CAND_Halley,Undecided
51.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,7.0,1.0,5.0,3.0,8.0,8.0,6.0,CAND_Electra,CAND_Frontera,Undecided
77.0,1.0,4.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,,1.0,0.0,0.0,5.0,5.0,0.0,1.0,,8.0,4.0,4.0,2.0,9.0,5.0,17.0,CAND_Demetra,CAND_Gaia,Undecided
23.0,1.0,4.0,4.0,5.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,1.0,0.0,,1.0,1.0,1.0,,6.0,0.0,4.0,4.0,4.0,8.0,CAND_Halley,,Undecided
,1.0,5.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,8.0,5.0,1.0,10.0,8.0,27.0,CAND_Civico,CAND_Boreal,Undecided
76.0,1.0,1.0,4.0,3.0,1.0,1.0,6.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,5.0,4.0,4.0,1.0,6.0,7.0,31.0,CAND_Civico,CAND_Icaro,Undecided
35.0,0.0,2.0,5.0,4.0,3.0,2.0,7.0,1.0,,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,0.0,5.0,1.0,,1.0,5.0,10.0,1.0,1.0,10.0,10.0,20.0,CAND_Demetra,CAND_Demetra,Undecided
54.0,1.0,0.0,3.0,,3.0,3.0,3.0,0.0,1.0,2.0,,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,,2.0,0.0,9.0,3.0,,CAND_Jade,CAND_Demetra,Undecided
60.0,,5.0,3.0,1.0,3.0,4.0,7.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,,0.0,0.0,5.0,2.0,1.0,1.0,1.0,9.0,0.0,1.0,3.0,3.0,4.0,3.0,CAND_Azon,CAND_Halley,Undecided
,1.0,3.0,5.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,1.0,3.0,,,0.0,0.0,,3.0,0.0,1.0,1.0,0.0,5.0,7.0,4.0,4.0,9.0,0.0,30.0,CAND_Demetra,CAND_Icaro,CAND_Demetra
27.0,0.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,4.0,1.0,0.0,10.0,1.0,27.0,CAND_Azon,CAND_Civico,CAND_Azon
20.0,0.0,1.0,1.0,1.0,4.0,0.0,,1.0,0.0,0.0,1.0,4.0,0.0,1.0,,0.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,4.0,3.0,,2.0,7.0,CAND_Azon,CAND_Azon,Undecided
25.0,0.0,5.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,4.0,1.0,1.0,1.0,1.0,0.0,8.0,5.0,2.0,2.0,3.0,27.0,CAND_Electra,CAND_Halley,Undecided
33.0,,3.0,5.0,2.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,CAND_Civico,CAND_Gaia,Undecided
69.0,0.0,,4.0,0.0,,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,,1.0,0.0,0.0,5.0,3.0,3.0,5.0,5.0,4.0,31.0,CAND_Gaia,CAND_Halley,CAND_Gaia
,0.0,4.0,3.0,0.0,3.0,0.0,,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,,4.0,1.0,0.0,1.0,5.0,,4.0,,7.0,5.0,30.0,CAND_Halley,,Undecided
76.0,1.0,5.0,0.0,5.0,2.0,3.0,5.0,1.0,,2.0,1.0,2.0,0.0,,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,8.0,7.0,1.0,5.0,10.0,7.0,3.0,CAND_Gaia,CAND_Gaia,Undecided
25.0,1.0,3.0,4.0,,0.0,1.0,3.0,1.0,2.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,8.0,10.0,29.0,CAND_Azon,CAND_Gaia,Undecided
22.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,,5.0,1.0,5.0,0.0,5.0,,10.0,CAND_Demetra,CAND_Halley,Undecided
30.0,1.0,,5.0,4.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,7.0,1.0,4.0,0.0,10.0,,39.0,CAND_Boreal,CAND_Demetra,Undecided
59.0,1.0,0.0,2.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,,1.0,0.0,1.0,0.0,2.0,9.0,7.0,19.0,CAND_Halley,CAND_Icaro,Undecided
54.0,,5.0,0.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,9.0,4.0,5.0,1.0,7.0,9.0,1.0,CAND_Gaia,CAND_Halley,CAND_Gaia
28.0,,0.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,0.0,2.0,,2.0,0.0,8.0,2.0,36.0,CAND_Demetra,CAND_Boreal,CAND_Demetra
,1.0,0.0,,4.0,4.0,2.0,5.0,1.0,,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,,6.0,3.0,0.0,2.0,4.0,0.0,17.0,CAND_Gaia,CAND_Icaro,Undecided
68.0,0.0,4.0,4.0,4.0,4.0,3.0,,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,9.0,4.0,4.0,0.0,5.0,5.0,40.0,CAND_Gaia,CAND_Civico,CAND_Gaia
49.0,0.0,0.0,4.0,5.0,3.0,2.0,6.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,7.0,6.0,4.0,0.0,1.0,10.0,6.0,CAND_Demetra,CAND_Gaia,Undecided
49.0,1.0,3.0,3.0,0.0,1.0,3.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,3.0,1.0,1.0,0.0,1.0,8.0,0.0,2.0,,5.0,,34.0,CAND_Azon,CAND_Electra,Undecided
25.0,0.0,,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,2.0,3.0,8.0,24.0,CAND_Gaia,CAND_Electra,Undecided
66.0,1.0,5.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,5.0,0.0,3.0,0.0,,0.0,23.0,CAND_Azon,CAND_Halley,Undecided
82.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,14.0,CAND_Frontera,CAND_Frontera,Undecided
23.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,10.0,4.0,40.0,CAND_Azon,CAND_Icaro,Undecided
52.0,1.0,0.0,3.0,1.0,2.0,2.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,,0.0,5.0,4.0,5.0,24.0,CAND_Jade,CAND_Gaia,CAND_Jade
33.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,0.0,0.0,1.0,5.0,3.0,5.0,1.0,3.0,9.0,2.0,CAND_Electra,CAND_Electra,Undecided
40.0,0.0,2.0,1.0,3.0,,1.0,7.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,9.0,5.0,20.0,CAND_Demetra,CAND_Azon,Undecided
28.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0,5.0,5.0,26.0,CAND_Azon,CAND_Halley,Undecided
51.0,0.0,2.0,,1.0,1.0,3.0,3.0,0.0,0.0,4.0,1.0,2.0,0.0,,1.0,0.0,,1.0,1.0,1.0,,1.0,2.0,8.0,5.0,0.0,7.0,10.0,17.0,CAND_Demetra,CAND_Boreal,Undecided
35.0,0.0,4.0,3.0,4.0,2.0,3.0,6.0,1.0,2.0,2.0,1.0,0.0,,0.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,1.0,10.0,6.0,1.0,3.0,10.0,6.0,25.0,CAND_Demetra,CAND_Demetra,Undecided
63.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,,4.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,,,1.0,2.0,,5.0,3.0,7.0,1.0,12.0,CAND_Demetra,CAND_Civico,Undecided
36.0,0.0,3.0,1.0,3.0,4.0,4.0,7.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,4.0,3.0,4.0,0.0,40.0,CAND_Demetra,CAND_Boreal,CAND_Demetra
47.0,1.0,3.0,0.0,5.0,1.0,3.0,7.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,,2.0,3.0,1.0,0.0,1.0,7.0,6.0,1.0,2.0,4.0,10.0,40.0,CAND_Civico,CAND_Electra,Undecided
,1.0,3.0,4.0,0.0,2.0,2.0,6.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,5.0,5.0,2.0,2.0,1.0,5.0,33.0,CAND_Icaro,CAND_Boreal,Undecided
53.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,CAND_Electra,CAND_Demetra,Undecided
79.0,0.0,2.0,4.0,5.0,0.0,1.0,2.0,0.0,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,0.0,4.0,12.0,CAND_Demetra,CAND_Icaro,Undecided
,1.0,1.0,4.0,3.0,0.0,2.0,4.0,0.0,1.0,3.0,1.0,3.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,10.0,8.0,0.0,3.0,7.0,8.0,11.0,CAND_Jade,,Undecided
43.0,0.0,2.0,2.0,3.0,,2.0,1.0,0.0,,2.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,,2.0,1.0,0.0,1.0,,6.0,4.0,1.0,3.0,4.0,4.0,CAND_Electra,CAND_Boreal,Undecided
62.0,,4.0,3.0,0.0,3.0,4.0,4.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,4.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,9.0,9.0,37.0,CAND_Halley,CAND_Icaro,Undecided
55.0,0.0,3.0,3.0,5.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,6.0,1.0,3.0,3.0,8.0,7.0,CAND_Icaro,,Undecided
36.0,,3.0,0.0,,3.0,2.0,5.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,,0.0,1.0,3.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,6.0,5.0,30.0,CAND_Icaro,CAND_Azon,Undecided
,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,4.0,,1.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,8.0,CAND_Azon,CAND_Jade,Undecided
69.0,1.0,4.0,0.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,,3.0,4.0,5.0,,4.0,3.0,11.0,CAND_Azon,CAND_Jade,Undecided
,1.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,4.0,1.0,0.0,7.0,6.0,40.0,CAND_Gaia,CAND_Electra,Undecided
,1.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,3.0,3.0,1.0,19.0,CAND_Icaro,CAND_Boreal,Undecided
82.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,9.0,10.0,,4.0,4.0,9.0,13.0,CAND_Frontera,CAND_Azon,Undecided
75.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,2.0,,0.0,0.0,1.0,2.0,4.0,3.0,2.0,1.0,7.0,24.0,CAND_Civico,CAND_Frontera,Undecided
74.0,1.0,1.0,4.0,3.0,1.0,3.0,6.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,1.0,5.0,1.0,1.0,0.0,7.0,3.0,2.0,0.0,2.0,3.0,38.0,CAND_Civico,CAND_Electra,CAND_Civico
42.0,1.0,1.0,2.0,2.0,1.0,3.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,9.0,3.0,1.0,3.0,7.0,4.0,16.0,CAND_Azon,CAND_Frontera,Undecided
73.0,0.0,2.0,1.0,4.0,2.0,4.0,,1.0,1.0,3.0,,4.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,9.0,1.0,4.0,0.0,10.0,13.0,CAND_Civico,CAND_Gaia,Undecided
31.0,,0.0,2.0,1.0,4.0,2.0,2.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,5.0,37.0,CAND_Civico,CAND_Icaro,Undecided
76.0,1.0,0.0,5.0,3.0,3.0,3.0,2.0,0.0,,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,,4.0,1.0,2.0,5.0,3.0,30.0,CAND_Civico,CAND_Civico,Undecided
36.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,,0.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,2.0,1.0,,0.0,1.0,1.0,2.0,4.0,3.0,4.0,10.0,7.0,CAND_Gaia,CAND_Azon,Undecided
23.0,0.0,2.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,9.0,8.0,2.0,,5.0,5.0,3.0,CAND_Icaro,CAND_Icaro,Undecided
23.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,,2.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,5.0,8.0,7.0,26.0,CAND_Civico,CAND_Civico,Undecided
,1.0,3.0,3.0,0.0,,4.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,7.0,3.0,3.0,5.0,4.0,,22.0,CAND_Gaia,CAND_Azon,Undecided
61.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,3.0,4.0,4.0,9.0,4.0,21.0,CAND_Electra,CAND_Azon,Undecided
71.0,1.0,2.0,5.0,3.0,0.0,2.0,7.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,,1.0,0.0,5.0,1.0,0.0,1.0,9.0,6.0,0.0,0.0,2.0,8.0,24.0,CAND_Azon,CAND_Azon,Undecided
34.0,1.0,2.0,2.0,5.0,2.0,0.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,,1.0,0.0,,0.0,,1.0,1.0,1.0,10.0,0.0,0.0,5.0,7.0,3.0,14.0,CAND_Electra,CAND_Boreal,Undecided
59.0,1.0,1.0,,,1.0,2.0,3.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,,,0.0,1.0,3.0,4.0,5.0,3.0,7.0,,17.0,CAND_Gaia,CAND_Electra,Undecided
44.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,,4.0,0.0,,1.0,0.0,1.0,2.0,3.0,1.0,,1.0,7.0,6.0,5.0,0.0,4.0,1.0,24.0,CAND_Gaia,CAND_Icaro,Undecided
56.0,1.0,4.0,1.0,1.0,,2.0,3.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,,1.0,3.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,6.0,22.0,CAND_Azon,CAND_Azon,Undecided
37.0,1.0,5.0,4.0,0.0,4.0,4.0,3.0,1.0,,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,10.0,5.0,2.0,7.0,3.0,40.0,CAND_Gaia,CAND_Halley,CAND_Gaia
78.0,1.0,1.0,4.0,5.0,4.0,2.0,7.0,1.0,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,8.0,10.0,5.0,5.0,10.0,,40.0,CAND_Electra,CAND_Frontera,Undecided
35.0,0.0,,5.0,5.0,1.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,,0.0,0.0,9.0,4.0,39.0,CAND_Gaia,,Undecided
71.0,0.0,2.0,5.0,0.0,1.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,1.0,1.0,1.0,7.0,0.0,3.0,3.0,8.0,2.0,35.0,CAND_Gaia,CAND_Icaro,Undecided
79.0,0.0,,1.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,,3.0,,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,6.0,8.0,4.0,3.0,5.0,,9.0,CAND_Civico,CAND_Civico,Undecided
76.0,0.0,2.0,4.0,4.0,1.0,4.0,2.0,,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,7.0,5.0,0.0,4.0,9.0,34.0,CAND_Jade,CAND_Demetra,Undecided
83.0,0.0,2.0,,3.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,5.0,0.0,0.0,3.0,0.0,33.0,CAND_Demetra,CAND_Demetra,Undecided
72.0,1.0,,4.0,5.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,7.0,5.0,2.0,1.0,9.0,6.0,25.0,CAND_Gaia,CAND_Frontera,Undecided
68.0,2.0,3.0,2.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,4.0,,0.0,0.0,0.0,,4.0,2.0,1.0,1.0,1.0,7.0,,4.0,3.0,0.0,7.0,4.0,CAND_Electra,CAND_Electra,Undecided
66.0,1.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,,1.0,4.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,,1.0,7.0,0.0,5.0,1.0,7.0,5.0,13.0,CAND_Demetra,,Undecided
79.0,0.0,5.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,,0.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,8.0,,3.0,7.0,9.0,27.0,CAND_Demetra,CAND_Halley,Undecided
37.0,0.0,4.0,0.0,5.0,3.0,4.0,1.0,1.0,0.0,3.0,0.0,3.0,,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,5.0,1.0,5.0,4.0,1.0,10.0,10.0,CAND_Civico,CAND_Gaia,Undecided
33.0,1.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,,5.0,3.0,,4.0,4.0,6.0,33.0,CAND_Gaia,CAND_Halley,Undecided
50.0,1.0,4.0,5.0,5.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,,,3.0,5.0,1.0,8.0,6.0,CAND_Gaia,CAND_Gaia,CAND_Gaia
18.0,1.0,0.0,1.0,3.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,0.0,2.0,8.0,3.0,14.0,CAND_Gaia,CAND_Gaia,Undecided
66.0,1.0,4.0,,4.0,0.0,0.0,7.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,1.0,0.0,4.0,7.0,4.0,5.0,,5.0,21.0,CAND_Gaia,CAND_Electra,CAND_Gaia
40.0,0.0,4.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,3.0,,3.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,9.0,7.0,4.0,4.0,0.0,3.0,23.0,CAND_Gaia,CAND_Azon,CAND_Gaia
62.0,1.0,1.0,3.0,1.0,0.0,4.0,4.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,9.0,5.0,1.0,0.0,0.0,3.0,36.0,CAND_Azon,CAND_Halley,CAND_Azon
